,StartDateAndTime,EndDateAndTime,StartUnix,EndUnix,Time_diff,Pump_num,Elevation_dif,volume_per_foot,observed_pumping_flow_rate,avg_flow_rate_pump,average_observed_pumping_flow_rate,Time_to_Fill,Inflow,Avg_Inflow,Actual_Pump_Flow_Rate,Average_Pump_1_Flow_Rate,Average_Pump_2_Flow_Rate,Average_Pump_Flow_Rate(1&2)
1095,9/6/22 8:22,9/6/22 8:24,1662452565,1662452682,1.95,975,2.2,147,166,199.88,231.1355024,3.733333333,86.625,77.84220003,253,0,277.6345455,312.6268248
1096,9/6/22 8:28,9/6/22 8:29,1662452914,1662452994,1.333333333,974,2.2,147,243,269.8720293,231.1708137,3.866666667,83.63793103,77.84748329,327,347.8372943,0,312.6399271
1097,9/6/22 8:33,9/6/22 8:35,1662453221,1662453341,2,975,2.2,147,162,199.8112523,231.1422531,3.783333333,85.48017621,77.85443474,247,0,277.5789474,312.5801457
1098,9/6/22 8:39,9/6/22 8:40,1662453563,1662453643,1.333333333,974,2.2,147,243,269.8229927,231.1774494,3.7,87.40540541,77.86312534,330,347.8047445,0,312.5959964
1099,9/6/22 8:43,9/6/22 8:45,1662453818,1662453951,2.216666667,975,2.2,147,146,199.7137681,231.148846,2.916666667,110.88,77.89314068,257,0,277.5416667,312.5454545
1100,9/6/22 8:49,9/6/22 8:50,1662454140,1662454225,1.416666667,974,2.2,147,228,269.7468124,231.1839032,3.15,102.6666667,77.91564161,331,347.7741348,0,312.5622162
1101,9/6/22 8:53,9/6/22 8:55,1662454409,1662454539,2.166666667,975,2.2,147,149,199.6220615,231.1552627,3.066666667,105.4565217,77.94063334,254,0,277.4990958,312.5090744
1102,9/6/22 8:58,9/6/22 8:59,1662454712,1662454798,1.433333333,974,2.2,147,226,269.6672727,231.1901784,2.883333333,112.1618497,77.97165892,338,347.7563636,0,312.532185
1103,9/6/22 9:02,9/6/22 9:05,1662454971,1662455101,2.166666667,975,2.2,147,149,199.5306859,231.1615013,2.883333333,112.1618497,78.00262829,261,0,277.4693141,312.4855072
1104,9/6/22 9:07,9/6/22 9:09,1662455275,1662455360,1.416666667,974,2.2,147,228,269.5916515,231.1962797,2.9,111.5172414,78.03295826,340,347.7422868,0,312.5104072
1105,9/6/22 9:12,9/6/22 9:14,1662455544,1662455671,2.116666667,975,2.2,147,153,199.4468468,231.1675732,3.066666667,105.4565217,78.05775352,258,0,277.4342342,312.4611212
1106,9/6/22 9:17,9/6/22 9:19,1662455857,1662455942,1.416666667,974,2.2,147,228,269.5163043,231.2022152,3.1,104.3225806,78.08147966,332,347.7137681,0,312.4787715
1107,9/6/22 9:22,9/6/22 9:24,1662456132,1662456259,2.116666667,975,2.2,147,153,199.3633094,231.1734798,3.166666667,102.1263158,78.10318077,255,0,277.3938849,312.4268953
1108,9/6/22 9:27,9/6/22 9:28,1662456455,1662456537,1.366666667,974,2.2,147,237,269.4575045,231.208001,3.266666667,99,78.12202371,336,347.6925859,0,312.4481515
1109,9/6/22 9:32,9/6/22 9:34,1662456737,1662456862,2.083333333,975,2.2,147,155,199.2836625,231.1792403,3.333333333,97.02,78.13904891,252,0,277.3482944,312.3936937
1110,9/6/22 9:37,9/6/22 9:39,1662457070,1662457151,1.35,974,2.2,147,240,269.4043321,231.2136463,3.466666667,93.28846154,78.15268475,333,347.666065,0,312.4122412
1111,9/6/22 9:42,9/6/22 9:44,1662457324,1662457456,2.2,975,2.2,147,147,199.1899642,231.1848481,2.883333333,112.1618497,78.18326853,259,0,277.3154122,312.3642086
1112,9/6/22 9:47,9/6/22 9:48,1662457658,1662457738,1.333333333,974,2.2,147,243,269.3567568,231.2191445,3.366666667,96.05940594,78.19932975,339,347.6504505,0,312.3881402
1113,9/6/22 9:52,9/6/22 9:54,1662457954,1662458075,2.016666667,975,2.2,147,160,199.1198569,231.19033,3.6,89.83333333,78.2097732,250,0,277.2665474,312.3321364
1114,9/6/22 9:58,9/6/22 9:59,1662458298,1662458379,1.35,974,2.2,147,240,269.3039568,231.2245127,3.716666667,87.01345291,78.21766888,327,347.6133094,0,312.3452915
1115,9/6/22 10:03,9/6/22 10:05,1662458600,1662458720,2,975,2.2,147,162,199.0535714,231.1956856,3.683333333,87.80090498,78.22625601,250,0,277.2178571,312.2894265
1116,9/6/22 10:08,9/6/22 10:10,1662458932,1662459013,1.35,974,2.2,147,240,269.2513465,231.2297552,3.533333333,91.52830189,78.23816473,332,347.5852783,0,312.3070725
1117,9/6/22 10:13,9/6/22 10:15,1662459223,1662459345,2.033333333,975,2.2,147,159,198.9821747,231.2009112,3.5,92.4,78.25083185,251,0,277.171123,312.2522361
1118,9/6/22 10:19,9/6/22 10:20,1662459561,1662459652,1.516666667,974,2.2,147,213,269.1505376,231.2348251,3.6,89.83333333,78.26118261,303,347.5053763,0,312.2439678
1119,9/6/22 10:23,9/6/22 10:25,1662459832,1662459954,2.033333333,975,2.2,147,159,198.911032,231.2059645,3,107.8,78.28755655,267,0,277.1530249,312.2035714
1120,9/6/22 10:29,9/6/22 10:30,1662460175,1662460256,1.35,974,2.2,147,240,269.09839,231.2397669,3.683333333,87.80090498,78.29604304,328,347.470483,0,312.2176628
1121,9/6/22 10:34,9/6/22 10:36,1662460481,1662460599,1.966666667,975,2.2,147,164,198.8490231,231.2108981,3.75,86.24,78.30312321,250,0,277.1047957,312.1622103
1122,9/6/22 10:40,9/6/22 10:41,1662460836,1662460914,1.3,974,2.2,147,249,269.0625,231.2446039,3.95,81.87341772,78.30630246,331,347.4410714,0,312.1789849
1123,9/6/22 10:45,9/6/22 10:47,1662461155,1662461270,1.916666667,975,2.2,147,169,198.7960993,231.2157351,4.016666667,80.51452282,78.30826707,250,0,277.0567376,312.1236655
1124,9/6/22 10:52,9/6/22 10:53,1662461522,1662461599,1.283333333,974,2.2,147,252,269.0320856,231.2493497,4.2,77,78.30710416,329,347.4081996,0,312.1386667
1125,9/6/22 10:57,9/6/22 10:59,1662461831,1662461961,2.166666667,975,2.2,147,149,198.7079646,231.2204497,3.866666667,83.63793103,78.31183847,233,0,276.9787611,312.0683837
1126,9/6/22 11:03,9/6/22 11:04,1662462203,1662462280,1.283333333,974,2.2,147,252,269.0017794,231.2539735,4.033333333,80.18181818,78.31349772,332,347.3807829,0,312.0860692
1127,9/6/22 11:09,9/6/22 11:10,1662462540,1662462654,1.9,975,2.2,147,170,198.6572438,231.2250757,4.333333333,74.63076923,78.31023289,245,0,276.9222615,312.0265957
1128,9/6/22 11:15,9/6/22 11:16,1662462917,1662462994,1.283333333,974,2.2,147,252,268.9715808,231.2585092,4.383333333,73.77946768,78.30621981,326,347.3428064,0,312.0389725
1129,9/6/22 11:20,9/6/22 11:22,1662463247,1662463362,1.916666667,975,2.2,147,169,198.6049383,231.2296123,4.216666667,76.69565217,78.30479453,246,0,276.8677249,311.980531
1130,9/6/22 11:26,9/6/22 11:28,1662463606,1662463683,1.283333333,974,2.2,147,252,268.9414894,231.2629561,4.066666667,79.52459016,78.30587304,332,347.3156028,0,311.9982317
1131,9/6/22 11:31,9/6/22 11:33,1662463913,1662464030,1.95,975,2.2,147,166,198.5475352,231.2340556,3.833333333,84.36521739,78.31122582,250,0,276.8204225,311.9434629
1132,9/6/22 11:37,9/6/22 11:39,1662464263,1662464341,1.3,974,2.2,147,249,268.9061947,231.2673055,3.883333333,83.27896996,78.31561041,332,347.2884956,0,311.961165
1133,9/6/22 11:43,9/6/22 11:44,1662464580,1662464697,1.95,975,2.2,147,166,198.4903339,231.2384016,3.983333333,81.18828452,78.31814364,247,0,276.7680141,311.9038801
1134,9/6/22 11:49,9/6/22 11:50,1662464953,1662465029,1.266666667,974,2.2,147,255,268.8816254,231.2715675,4.266666667,75.796875,78.31592225,331,347.2597173,0,311.9207048
1135,9/6/22 11:54,9/6/22 11:56,1662465247,1662465368,2.016666667,975,2.2,147,160,198.422807,231.2426513,3.633333333,89.00917431,78.32533533,249,0,276.7192982,311.8653169
1136,9/6/22 12:01,9/6/22 12:01,1662465690,1662465712,0.366666667,974,2.2,147,882,269.962963,231.2767061,5.366666667,60.26086957,78.3094475,942,348.308642,0,312.4195251
1137,9/6/22 12:06,9/6/22 12:08,1662466000,1662466110,1.833333333,975,2.2,147,176,198.3835377,231.2478017,4.8,67.375,78.29983902,243,0,276.6602452,312.3585237
1138,9/6/22 12:13,9/6/22 12:14,1662466413,1662466487,1.233333333,974,2.2,147,262,269.9489437,231.2817799,5.05,64.03960396,78.28731906,326,348.2693662,0,312.3705004
1139,9/6/22 12:19,9/6/22 12:21,1662466790,1662466899,1.816666667,975,2.2,147,178,198.3479021,231.2528905,5.05,64.03960396,78.27482106,242,0,276.5996503,312.3087719
1140,9/6/22 12:26,9/6/22 12:28,1662467210,1662467284,1.233333333,974,2.2,147,262,269.9349736,231.2867924,5.183333333,62.39228296,78.26090122,324,348.2267135,0,312.3190184
1141,9/6/22 12:33,9/6/22 12:34,1662467590,1662467698,1.8,975,2.2,147,180,198.3158813,231.2579212,5.1,63.41176471,78.24789848,243,0,276.5410122,312.2583187
1142,9/6/22 12:40,9/6/22 12:41,1662468021,1662468094,1.216666667,974,2.2,147,266,269.9280702,231.2917534,5.383333333,60.07430341,78.23199857,326,348.1877193,0,312.2703412
1143,9/6/22 12:46,9/6/22 12:48,1662468418,1662468524,1.766666667,975,2.2,147,183,198.2891986,231.262905,5.4,59.88888889,78.21596438,243,0,276.4825784,312.2097902
1144,9/6/22 12:54,9/6/22 12:55,1662468868,1662468950,1.366666667,974,2.2,147,237,269.8704028,231.2966234,5.733333333,56.40697674,78.19691723,293,348.0910683,0,312.1930131
1145,9/6/22 13:01,9/6/22 13:02,1662469290,1662469335,0.75,975,2.2,147,431,198.693913,231.2681742,5.666666667,57.07058824,78.17848239,488,0,276.8504348,312.3464223
1146,9/6/22 13:07,9/6/22 13:09,1662469679,1662469751,1.2,974,2.2,147,270,269.8706294,231.3018294,5.733333333,56.40697674,78.15950113,326,348.0524476,0,312.3583261
1147,9/6/22 13:14,9/6/22 13:16,1662470072,1662470181,1.816666667,975,2.2,147,178,198.6579861,231.273394,5.35,60.44859813,78.14407351,238,0,276.7829861,312.293554
1148,9/6/22 13:21,9/6/22 13:22,1662470480,1662470555,1.25,974,2.2,147,259,269.8516579,231.3069695,4.983333333,64.89632107,78.1325437,324,348.0104712,0,312.3037424
1149,9/6/22 13:27,9/6/22 13:29,1662470834,1662470945,1.85,975,2.2,147,175,198.6169844,231.2785434,4.65,69.5483871,78.12507922,245,0,276.7279029,312.2452174
1150,9/6/22 13:33,9/6/22 13:35,1662471230,1662471305,1.25,974,2.2,147,259,269.8327526,231.3120397,4.75,68.08421053,78.11635561,327,347.9738676,0,312.2580365
1151,9/6/22 13:39,9/6/22 13:41,1662471596,1662471707,1.85,975,2.2,147,175,198.5761246,231.2836231,4.85,66.68041237,78.10642858,242,0,276.6678201,312.1970486
1152,9/6/22 13:46,9/6/22 13:48,1662472011,1662472085,1.233333333,974,2.2,147,262,269.8191304,231.317045,5.066666667,63.82894737,78.09404568,326,347.9356522,0,312.2090199
1153,9/6/22 13:52,9/6/22 13:54,1662472373,1662472499,2.1,975,2.2,147,154,198.4991364,231.2886066,4.8,67.375,78.08475708,221,0,276.5716753,312.1299827
1154,9/6/22 13:59,9/6/22 14:00,1662472773,1662472848,1.25,974,2.2,147,259,269.8003472,231.3219501,4.566666667,70.81751825,78.0784651,330,347.9045139,0,312.1454545
1155,9/6/22 14:05,9/6/22 14:07,1662473145,1662473254,1.816666667,975,2.2,147,178,198.4637931,231.2935261,4.95,65.33333333,78.0674399,243,0,276.5137931,312.0856401
1156,9/6/22 14:12,9/6/22 14:13,1662473564,1662473638,1.233333333,974,2.2,147,262,269.7868284,231.326796,5.166666667,62.59354839,78.05406575,325,347.864818,0,312.0968021
1157,9/6/22 14:19,9/6/22 14:20,1662473947,1662474054,1.783333333,975,2.2,147,181,198.4337349,231.298391,5.15,62.7961165,78.04088962,244,0,276.4578313,312.0379965
1158,9/6/22 14:26,9/6/22 14:27,1662474383,1662474457,1.233333333,974,2.2,147,262,269.7733564,231.3315877,5.483333333,58.9787234,78.02444254,321,347.8183391,0,312.0457291
1159,9/6/22 14:33,9/6/22 14:34,1662474783,1662474891,1.8,975,2.2,147,180,198.4020619,231.3032001,5.433333333,59.52147239,78.00849171,240,0,276.395189,311.9836207
1160,9/6/22 14:40,9/6/22 14:41,1662475238,1662475312,1.233333333,974,2.2,147,262,269.7599309,231.3363239,5.783333333,55.91930836,77.98946571,318,347.7668394,0,311.9888028
1161,9/6/22 14:46,9/6/22 14:48,1662475573,1662475682,1.816666667,975,2.2,147,178,198.3670669,231.3079511,4.35,74.34482759,77.98632919,252,0,276.3533448,311.9371773
1162,9/6/22 14:54,9/6/22 14:55,1662476043,1662476116,1.216666667,974,2.2,147,266,269.7534483,231.3410083,6.016666667,53.75069252,77.96549029,320,347.7189655,0,311.9441101
1163,9/6/22 15:01,9/6/22 15:02,1662476490,1662476575,1.416666667,975,2.2,147,228,198.4178082,231.3127237,6.233333333,51.88235294,77.9430821,280,0,276.359589,311.9166667
1164,9/6/22 15:08,9/6/22 15:09,1662476920,1662476993,1.216666667,974,2.2,147,266,269.746988,231.3457145,5.75,56.24347826,77.92445583,322,347.6746988,0,311.9253219
1165,9/6/22 15:15,9/6/22 15:17,1662477317,1662477425,1.8,975,2.2,147,180,198.3863248,231.3174475,5.4,59.88888889,77.90898793,240,0,276.2974359,311.8636364
1166,9/6/22 15:22,9/6/22 15:23,1662477750,1662477824,1.233333333,974,2.2,147,262,269.733677,231.3503663,5.416666667,59.70461538,77.89338864,322,347.6305842,0,311.8723222
1167,9/6/22 15:29,9/6/22 15:30,1662478144,1662478253,1.816666667,975,2.2,147,178,198.3515358,231.3221138,5.333333333,60.6375,77.87861476,239,0,276.2337884,311.8099315
1168,9/6/22 15:36,9/6/22 15:37,1662478571,1662478645,1.233333333,974,2.2,147,262,269.7204117,231.354961,5.3,61.01886792,77.8641924,323,347.5883362,0,311.8195038
1169,9/6/22 15:42,9/6/22 15:44,1662478935,1662479045,1.833333333,975,2.2,147,176,198.3134583,231.3267204,4.833333333,66.91034483,77.85483014,243,0,276.1771721,311.7606838
1170,9/6/22 15:47,9/6/22 15:49,1662479275,1662479351,1.266666667,974,2.2,147,255,269.6952055,231.3594859,3.833333333,84.36521739,77.86038982,339,347.5736301,0,311.7839453
1171,9/6/22 15:54,9/6/22 15:56,1662479661,1662479768,1.783333333,975,2.2,147,181,198.2840136,231.3312645,5.166666667,62.59354839,77.8473635,244,0,276.122449,311.7261092
1172,9/6/22 16:01,9/6/22 16:03,1662480115,1662480187,1.2,974,2.2,147,270,269.6957265,231.3639708,5.783333333,55.91930836,77.82866951,326,347.5367521,0,311.7382779
1173,9/6/22 16:08,9/6/22 16:10,1662480528,1662480634,1.766666667,975,2.2,147,183,198.2580645,231.3357716,5.683333333,56.90322581,77.81084545,240,0,276.0611205,311.6771721
1174,9/6/22 16:16,9/6/22 16:17,1662480979,1662481051,1.2,974,2.2,147,270,269.6962457,231.3684188,5.75,56.24347826,77.79249024,326,347.5,0,311.6893617
1175,9/6/22 16:23,9/6/22 16:24,1662481385,1662481492,1.783333333,975,2.2,147,181,198.2288136,231.3402389,5.566666667,58.09580838,77.77574136,239,0,275.9983051,311.627551
1176,9/6/22 16:30,9/6/22 16:31,1662481842,1662481914,1.2,974,2.2,147,270,269.6967632,231.3728272,5.833333333,55.44,77.75676452,325,347.4616695,0,311.6389125
1177,9/6/22 16:37,9/6/22 16:39,1662482261,1662482366,1.75,975,2.2,147,185,198.2064298,231.3446724,5.783333333,55.91930836,77.73822679,241,0,275.9390863,311.5789474
1178,9/6/22 16:45,9/6/22 16:46,1662482723,1662482796,1.216666667,974,2.2,147,266,269.6904762,231.3771964,5.95,54.35294118,77.71839194,320,347.414966,0,311.5860899
1179,9/6/22 16:52,9/6/22 16:53,1662483128,1662483236,1.8,975,2.2,147,180,198.1756757,231.3490595,5.533333333,58.44578313,77.70205922,238,0,275.875,311.5237288
1180,9/6/22 16:59,9/6/22 17:00,1662483566,1662483640,1.233333333,974,2.2,147,262,269.6774194,231.3815137,5.5,58.8,77.68605409,321,347.3701188,0,311.5317528
1181,9/6/22 17:05,9/6/22 17:07,1662483955,1662484063,1.8,975,2.2,147,180,198.1450253,231.3533948,5.25,61.6,77.6724449,242,0,275.8178752,311.4729272
1182,9/6/22 17:11,9/6/22 17:13,1662484314,1662484391,1.283333333,974,2.2,147,252,269.6474576,231.3857651,4.183333333,77.30677291,77.6721358,329,347.3389831,0,311.487743
1183,9/6/22 17:18,9/6/22 17:19,1662484687,1662484796,1.816666667,975,2.2,147,178,198.1111111,231.3576615,4.933333333,65.55405405,77.66190093,244,0,275.7643098,311.4307432
1184,9/6/22 17:25,9/6/22 17:26,1662485122,1662485197,1.25,974,2.2,147,259,269.6294416,231.3899584,5.433333333,59.52147239,77.64659255,319,347.2910321,0,311.4371308
1185,9/6/22 17:32,9/6/22 17:33,1662485522,1662485629,1.783333333,975,2.2,147,181,198.0823529,231.3618744,5.416666667,59.70461538,77.63146441,241,0,275.7058824,311.3777403
1186,9/6/22 17:39,9/6/22 17:40,1662485966,1662486039,1.216666667,974,2.2,147,266,269.6233108,231.3941081,5.616666667,57.57863501,77.61457071,324,347.2516892,0,311.3883741
1187,9/6/22 17:45,9/6/22 17:47,1662486359,1662486468,1.816666667,975,2.2,147,178,198.0486577,231.3660396,5.333333333,60.6375,77.60028024,239,0,275.6442953,311.3274411
1188,9/6/22 17:53,9/6/22 17:54,1662486794,1662486868,1.233333333,974,2.2,147,262,269.6104553,231.3982048,5.433333333,59.52147239,77.58507519,322,347.2091062,0,311.3364172
1189,9/6/22 17:59,9/6/22 18:01,1662487166,1662487278,1.866666667,975,2.2,147,173,198.0067002,231.3701447,4.966666667,65.11409396,77.57459537,238,0,275.5812395,311.2747899
1190,9/6/22 18:06,9/6/22 18:07,1662487560,1662487646,1.433333333,974,2.2,147,226,269.537037,231.4021908,4.7,68.80851064,77.5672351,295,347.1212121,0,311.2611251
1191,9/6/22 18:11,9/6/22 18:13,1662487893,1662488006,1.883333333,975,2.2,147,172,197.9632107,231.3741379,4.116666667,78.55870445,77.56806687,251,0,275.5401338,311.2105705
1192,9/6/22 18:18,9/6/22 18:19,1662488302,1662488376,1.233333333,974,2.2,147,262,269.5243697,231.4061163,4.933333333,65.55405405,77.55799645,328,347.0890756,0,311.2246438
1193,9/6/22 18:24,9/6/22 18:26,1662488676,1662488784,1.8,975,2.2,147,180,197.933222,231.3780821,5,64.68,77.54721086,245,0,275.4891486,311.1691792
1194,9/6/22 18:31,9/6/22 18:32,1662489103,1662489177,1.233333333,974,2.2,147,262,269.511745,231.4099931,5.316666667,60.82758621,77.53321954,323,347.0486577,0,311.1790795
1195,9/6/22 18:38,9/6/22 18:40,1662489503,1662489612,1.816666667,975,2.2,147,178,197.9,231.3819747,5.433333333,59.52147239,77.51815955,238,0,275.4266667,311.117893
1196,9/6/22 18:45,9/6/22 18:47,1662489948,1662490020,1.2,974,2.2,147,270,269.5125628,231.4138298,5.6,57.75,77.5016448,328,347.0167504,0,311.1319967
1197,9/6/22 18:52,9/6/22 18:54,1662490320,1662490447,2.116666667,975,2.2,147,153,197.8252912,231.3857927,5,64.68,77.49094225,218,0,275.3311148,311.0542571
1198,9/6/22 18:58,9/6/22 18:59,1662490713,1662490788,1.25,974,2.2,147,259,269.4949833,231.4175768,4.433333333,72.94736842,77.48715279,332,346.9916388,0,311.0717264
1199,9/6/22 19:04,9/6/22 19:06,1662491067,1662491177,1.833333333,975,2.2,147,176,197.7890365,231.389553,4.65,69.5483871,77.48053715,246,0,275.282392,311.0175
1200,9/6/22 19:11,9/6/22 19:12,1662491460,1662491536,1.266666667,974,2.2,147,255,269.4707846,231.421261,4.716666667,68.56537102,77.47311403,324,346.9532554,0,311.0283097
1201,9/6/22 19:16,9/6/22 19:18,1662491765,1662491888,2.05,975,2.2,147,158,197.7230514,231.3932258,3.816666667,84.73362445,77.47915439,243,0,275.2288557,310.9717138
1202,9/6/22 19:22,9/6/22 19:23,1662492142,1662492217,1.25,974,2.2,147,259,269.4533333,231.4248635,4.233333333,76.39370079,77.4782521,335,346.9333333,0,310.9916874
1203,9/6/22 19:27,9/6/22 19:29,1662492475,1662492589,1.9,975,2.2,147,170,197.6771523,231.3968338,4.3,75.20930233,77.47636759,245,0,275.1788079,310.9368771
1204,9/6/22 19:34,9/6/22 19:35,1662492841,1662492918,1.283333333,974,2.2,147,252,269.4242928,231.4283919,4.2,77,77.47597226,329,346.9034942,0,310.9518672
1205,9/6/22 19:39,9/6/22 19:41,1662493167,1662493283,1.933333333,975,2.2,147,167,197.6264463,231.4003638,4.15,77.92771084,77.47634684,245,0,275.1289256,310.8971808
1206,9/6/22 19:45,9/6/22 19:46,1662493529,1662493619,1.5,974,2.2,147,216,269.3355482,231.4317931,4.1,78.87804878,77.47750815,295,346.8172757,0,310.8840099
1207,9/6/22 19:50,9/6/22 19:52,1662493825,1662493945,2,975,2.2,147,162,197.5676568,231.4037598,3.433333333,94.19417476,77.49134645,256,0,275.0973597,310.8385762
1208,9/6/22 19:55,9/6/22 19:56,1662494131,1662494218,1.45,974,2.2,147,223,269.2587065,231.4350708,3.1,104.3225806,77.51353936,327,346.7844113,0,310.8519438
1209,9/6/22 20:01,9/6/22 20:02,1662494490,1662494526,0.6,975,2.2,147,539,198.1301483,231.4075461,4.533333333,71.33823529,77.50843581,610,0,275.6490939,311.0991736
1210,9/6/22 20:04,9/6/22 20:05,1662494666,1662494759,1.55,974,2.2,147,209,269.1589404,231.4387198,2.333333333,138.6,77.55888301,348,346.7864238,0,311.1296449
1211,9/6/22 20:08,9/6/22 20:11,1662494930,1662495061,2.183333333,975,2.2,147,148,198.0476974,231.4111695,2.85,113.4736842,77.58851568,261,0,275.625,311.0882838
1212,9/6/22 20:13,9/6/22 20:15,1662495236,1662495323,1.45,974,2.2,147,223,269.0826446,231.4422259,2.916666667,110.88,77.61596126,334,346.7652893,0,311.1071723
1213,9/6/22 20:18,9/6/22 20:20,1662495499,1662495631,2.2,975,2.2,147,147,197.9638752,231.414649,2.933333333,110.25,77.64284268,257,0,275.5944171,311.062603
1214,9/6/22 20:23,9/6/22 20:24,1662495808,1662495896,1.466666667,974,2.2,147,221,269.0033003,231.4455862,2.95,109.6271186,77.66916718,331,346.7392739,0,311.0790123
1215,9/6/22 20:27,9/6/22 20:30,1662496075,1662496206,2.183333333,975,2.2,147,148,197.8819672,231.4179845,2.983333333,108.4022346,77.69444109,256,0,275.5622951,311.0337171
1216,9/6/22 20:33,9/6/22 20:34,1662496390,1662496475,1.416666667,974,2.2,147,228,268.9357496,231.4488126,3.066666667,105.4565217,77.71725299,333,346.7166392,0,311.0517666
1217,9/6/22 20:37,9/6/22 20:40,1662496661,1662496804,2.383333333,975,2.2,147,136,197.7806874,231.4211705,3.1,104.3225806,77.73909644,240,0,275.5040917,310.9934319
1218,9/6/22 20:42,9/6/22 20:44,1662496953,1662497040,1.45,974,2.2,147,223,268.8601974,231.4518834,2.483333333,130.2281879,77.78215558,353,346.7269737,0,311.0278917
1219,9/6/22 20:46,9/6/22 20:49,1662497211,1662497346,2.25,975,2.2,147,144,197.6928105,231.424212,2.85,113.4736842,77.81141093,257,0,275.4738562,310.9836066
1220,9/6/22 20:51,9/6/22 20:53,1662497516,1662497604,1.466666667,974,2.2,147,221,268.7816092,231.4548077,2.833333333,114.1411765,77.84116504,335,346.7077176,0,311.003276
1221,9/6/22 20:56,9/6/22 20:58,1662497777,1662497910,2.216666667,975,2.2,147,146,197.6084829,231.4271102,2.883333333,112.1618497,77.86925071,258,0,275.4453507,310.9599018
1222,9/6/22 21:01,9/6/22 21:02,1662498090,1662498171,1.35,974,2.2,147,240,268.7344262,231.457615,3,107.8,77.89372393,348,346.7098361,0,310.9901881
1223,9/6/22 21:05,9/6/22 21:08,1662498344,1662498501,2.616666667,975,2.2,147,124,197.4885993,231.4298625,2.883333333,112.1618497,77.92172076,236,0,275.3811075,310.9289216
1224,9/6/22 21:10,9/6/22 21:12,1662498649,1662498738,1.483333333,974,2.2,147,218,268.6513912,231.4602475,2.466666667,131.1081081,77.96513822,349,346.7135843,0,310.96
1225,9/6/22 21:15,9/6/22 21:17,1662498905,1662499041,2.266666667,975,2.2,147,143,197.4,231.4324658,2.783333333,116.1916168,77.99631806,259,0,275.3544715,310.9176183
1226,9/6/22 21:20,9/6/22 21:21,1662499205,1662499293,1.466666667,974,2.2,147,221,268.5735294,231.4627357,2.733333333,118.3170732,78.02917931,339,346.7009804,0,310.9405053
1227,9/6/22 21:24,9/6/22 21:26,1662499460,1662499596,2.266666667,975,2.2,147,143,197.3116883,231.4349254,2.783333333,116.1916168,78.06025621,259,0,275.3279221,310.8982085
1228,9/6/22 21:29,9/6/22 21:30,1662499762,1662499850,1.466666667,974,2.2,147,221,268.4959217,231.4650808,2.766666667,116.8915663,78.09185207,338,346.6867863,0,310.9202604
1229,9/6/22 21:33,9/6/22 21:35,1662499983,1662500125,2.366666667,975,2.2,147,137,197.2139384,231.4372343,2.216666667,145.8947368,78.14697637,283,0,275.3403566,310.897561
1230,9/6/22 21:38,9/6/22 21:39,1662500297,1662500383,1.433333333,974,2.2,147,226,268.4267101,231.4672826,2.866666667,112.8139535,78.17513801,339,346.6742671,0,310.9203899
1231,9/6/22 21:42,9/6/22 21:44,1662500562,1662500693,2.183333333,975,2.2,147,148,197.1343042,231.439415,2.983333333,108.4022346,78.19967299,256,0,275.3090615,310.8758117
1232,9/6/22 21:47,9/6/22 21:49,1662500870,1662500956,1.433333333,974,2.2,147,226,268.3577236,231.4693568,2.95,109.6271186,78.22516159,336,346.6569106,0,310.8961882
1233,9/6/22 21:52,9/6/22 21:54,1662501139,1662501270,2.183333333,975,2.2,147,148,197.0549273,231.4414683,3.05,106.0327869,78.24769613,254,0,275.2746365,310.850081
1234,9/6/22 21:57,9/6/22 21:59,1662501456,1662501541,1.416666667,974,2.2,147,228,268.2922078,231.4713069,3.1,104.3225806,78.2688094,332,346.6331169,0,310.8672065
1235,9/6/22 22:02,9/6/22 22:04,1662501733,1662501861,2.133333333,975,2.2,147,152,196.9822581,231.4434032,3.2,101.0625,78.28725089,253,0,275.2387097,310.8203883
1236,9/6/22 22:06,9/6/22 22:08,1662502016,1662502106,1.5,974,2.2,147,216,268.2074554,231.4731235,2.583333333,125.1870968,78.32516508,341,346.623987,0,310.8447858
1237,9/6/22 22:11,9/6/22 22:13,1662502281,1662502410,2.15,975,2.2,147,150,196.9066023,231.4452023,2.916666667,110.88,78.35146139,261,0,275.215781,310.8045234
1238,9/6/22 22:16,9/6/22 22:17,1662502591,1662502677,1.433333333,974,2.2,147,226,268.1391586,231.474818,3.016666667,107.2044199,78.37474869,333,346.6019417,0,310.8224374
1239,9/6/22 22:21,9/6/22 22:23,1662502861,1662503004,2.383333333,975,2.2,147,136,196.8086817,231.4468615,3.066666667,105.4565217,78.39658883,241,0,275.1607717,310.766129
1240,9/6/22 22:25,9/6/22 22:27,1662503154,1662503241,1.45,974,2.2,147,223,268.0662359,231.4763694,2.5,129.36,78.43765523,352,346.6106624,0,310.7993554
1241,9/6/22 22:30,9/6/22 22:32,1662503429,1662503557,2.133333333,975,2.2,147,152,196.7367576,231.4483987,3.133333333,103.212766,78.45760299,255,0,275.1284109,310.7544283
1242,9/6/22 22:35,9/6/22 22:37,1662503750,1662503833,1.383333333,974,2.2,147,234,268.0112903,231.4778138,3.216666667,100.5388601,78.47536747,335,346.5919355,0,310.773934
